"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Description"
"K04072",336.044375823397,1.50474962451647,0.180128394656335,8.35376136775859,6.61228661159924e-17,4.71139598363349e-16,"adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]"
"K04074",270.138610215851,3.93390129330544,0.243016790881565,16.1877756637097,6.15122890827027e-59,2.09444302335694e-57,"divIVA; cell division initiation protein"
"K04077",487.284904067764,0.237157910530239,0.0800295682463065,2.96337860777082,0.00304282053197931,0.00706533062595979,"groEL, HSPD1; chaperonin GroEL"
"K04078",486.664982626036,0.233806785843239,0.0805244806764378,2.90354913039076,0.00368959075939605,0.00845836645393554,"groES, HSPE1; chaperonin GroES"
"K04079",312.45900463352,-2.99377435353565,0.30670458762131,-9.76110066287002,1.653507972361e-22,1.55049031990691e-21,"HSP90A, htpG; molecular chaperone HtpG"
"K04083",381.590579521926,0.964281284831829,0.196290994262146,4.91250904534129,8.99182335663397e-07,3.30256712851083e-06,"hslO; molecular chaperone Hsp33"
"K04084",103.295807693252,-2.36613816774173,0.466719635186632,-5.06972064030595,3.98400039066593e-07,1.53759440761821e-06,"dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]"
"K04086",4.37642861249788,-4.12967940227563,1.33101353970441,-3.10265769587343,0.00191791335916184,0.00466919522995271,"clpL; ATP-dependent Clp protease ATP-binding subunit ClpL"
"K04094",279.685261227634,3.32932453320575,0.256270971025988,12.9914227892325,1.36858876195254e-38,2.23823532171294e-37,"trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]"
"K04095",58.8541627453696,-3.02798931943679,0.845748530553775,-3.58024780421922,0.000343268513138526,0.00092174363515025,"fic; cell filamentation protein"
"K04103",257.067258844828,10.8917004208323,0.847538869051167,12.8509745317353,8.4933471785217e-38,1.28295869743924e-36,"ipdC; indolepyruvate decarboxylase [EC:4.1.1.74]"
"K04477",130.777337709541,-4.06904289974692,0.433458202504011,-9.38739393150432,6.15031284023613e-21,5.15088700369776e-20,"ycdX; putative hydrolase"
"K04485",477.821731498031,0.273946195880644,0.086270953119332,3.175416359452,0.00149621648203578,0.00369297876790056,"radA, sms; DNA repair protein RadA/Sms"
"K04487",792.193644625256,0.809983023556824,0.185998983593867,4.35477123533878,1.33205953505487e-05,4.13555703185197e-05,"iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]"
"K04488",389.240642314043,0.842886694113936,0.186994022730987,4.50755955620319,6.55775269421431e-06,2.1003010556489e-05,"iscU, nifU; nitrogen fixation protein NifU and related proteins"
"K04516",355.768716968903,1.4266881964207,0.293133993750058,4.86701722365632,1.13295158730483e-06,4.11028899009978e-06,"AROA1, aroA; chorismate mutase [EC:5.4.99.5]"
"K04517",378.65907785537,0.936277875426318,0.214074252213721,4.37361273363965,1.22207090661771e-05,3.80545917997747e-05,"tyrA2; prephenate dehydrogenase [EC:1.3.1.12]"
"K04518",358.280568436211,1.42888413914356,0.285877185619425,4.99824473942376,5.7854527097771e-07,2.18479732331037e-06,"pheA2; prephenate dehydratase [EC:4.2.1.51]"
"K04564",375.551099016745,1.40641400985868,0.272703437451545,5.15730209711264,2.50533419299674e-07,9.83663349499853e-07,"SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]"
"K04565",91.1056384432771,-3.8907327003297,0.493084326983731,-7.89060306201554,3.00729744639624e-15,2.01814436063489e-14,"SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]"
"K04651",37.5133057747548,-3.28018454135582,0.781062138859672,-4.19964606931888,2.6733252577741e-05,8.01226054891314e-05,"hypA, hybF; hydrogenase nickel incorporation protein HypA/HybF"
"K04652",37.5133057747548,-3.28018454135582,0.781062138859672,-4.19964606931888,2.6733252577741e-05,8.01226054891314e-05,"hypB; hydrogenase nickel incorporation protein HypB"
"K04655",14.955256957442,-2.92796824536534,1.0208541178643,-2.86815539471091,0.00412872694411736,0.00939766121965125,"hypE; hydrogenase expression/formation protein HypE"
"K04720",102.175273612964,-4.58757591861017,0.486084374803202,-9.43781811638672,3.80622347132613e-21,3.22674536732423e-20,"cobD; threonine-phosphate decarboxylase [EC:4.1.1.81]"
"K04749",11.9876244056098,-4.22271773608725,1.02233967546091,-4.13044493669237,3.62061810512669e-05,0.000107122846215785,"rsbV; anti-sigma B factor antagonist"
"K04750",267.401789491974,5.35959453712105,0.293207134708233,18.2792091415317,1.21170326276211e-74,8.38902558918971e-73,"phnB; PhnB protein"
"K04751",356.047862227646,1.44972839883061,0.295179206336663,4.91135001283642,9.04514622840454e-07,3.31921708770252e-06,"glnB; nitrogen regulatory protein P-II 1"
"K04758",627.758735738628,-0.582727919252985,0.199399817014623,-2.9224094985516,0.00347334545732877,0.00800681300207754,"feoA; ferrous iron transport protein A"
"K04759",712.576798491255,-0.794294268343708,0.129111099065258,-6.15202158524139,7.65014626176719e-10,3.69831985468237e-09,"feoB; ferrous iron transport protein B"
"K04761",106.088733412566,-2.16453386913772,0.524760403850484,-4.12480410727493,3.7105043020485e-05,0.000109626137060523,"oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator"
"K04762",104.896803815535,-2.24785061461958,0.502604011577787,-4.4724088205406,7.73433820465655e-06,2.45442634852126e-05,"hslR; ribosome-associated heat shock protein Hsp15"
"K04763",298.991749696151,-2.74532070059796,0.389998394589122,-7.03931282458293,1.931902047619e-12,1.16306102982744e-11,"xerD; integrase/recombinase XerD"
"K04764",95.7103485752894,-2.35432671307143,0.491391592587569,-4.79114162428791,1.65835014463083e-06,5.86279702195443e-06,"ihfA, himA; integration host factor subunit alpha"
"K04769",106.913002785648,-4.38437905321825,0.465867100361259,-9.41122274961757,4.90398314057648e-21,4.12371375829043e-20,"spoVT; AbrB family transcriptional regulator, stage V sporulation protein T"
"K04772",14.9164511397323,-3.62898525943336,0.737633295012108,-4.91976878480491,8.66465064525216e-07,3.19937411381133e-06,"degQ, hhoA; serine protease DegQ [EC:3.4.21.-]"
"K04773",171.833673922462,-2.90453534276715,0.346341272451539,-8.38633906437922,5.01515492574031e-17,3.59188854509056e-16,"sppA; protease IV [EC:3.4.21.-]"
"K04844",266.005010506403,4.69533321163134,0.344711006144718,13.6210713552329,3.00132263375406e-42,5.32798898316854e-41,"ycjT; hypothetical glycosyl hydrolase [EC:3.2.1.-]"
"K05020",20.4282285066563,-3.75650536171731,0.606452245528751,-6.19423110296526,5.85702375449869e-10,2.86911281558816e-09,"opuD, betL; glycine betaine transporter"
"K05311",4.56340744895549,-4.19277799494169,1.29666671321175,-3.23350476434803,0.00122281296479248,0.00304895861689554,"cggR; central glycolytic genes regulator"
"K05337",316.740021952429,1.93978950924349,0.353072900051109,5.49401981563211,3.92886377538038e-08,1.63205001229301e-07,"fer; ferredoxin"
"K05340",351.916565285758,1.44943890246439,0.322711131973115,4.49144376768864,7.07419795554512e-06,2.25527385321063e-05,"glcU; glucose uptake protein"
"K05341",68.0822565261433,-4.39281733239096,0.731579389519603,-6.00456682531138,1.91843389859468e-09,8.8448106712123e-09,"E2.4.1.4; amylosucrase [EC:2.4.1.4]"
"K05349",1396.52722131419,-3.05748813968042,0.260267336849215,-11.7474907788824,7.27470141107412e-32,9.68561207102625e-31,"bglX; beta-glucosidase [EC:3.2.1.21]"
"K05350",52.0563540105023,-3.27266296792174,0.522888361084173,-6.25881777352263,3.87906810263219e-10,1.92977831117774e-09,"bglB; beta-glucosidase [EC:3.2.1.21]"
"K05362",256.202201688697,9.88112467688816,0.608776022834537,16.2311331364209,3.03798985083887e-59,1.05165082003206e-57,"murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase [EC:6.3.2.7]"
"K05363",256.079345041093,10.8833436183711,0.84727090438255,12.84517568357,9.15438719295526e-38,1.37282759565112e-36,"murM; serine/alanine adding enzyme [EC:2.3.2.10]"
"K05364",85.8000169976049,-4.44780099991161,0.55452867959389,-8.0208673844768,1.05001042711453e-15,7.15039887579303e-15,"pbpA; penicillin-binding protein A"
"K05366",493.00129976503,0.233780984301741,0.0803864526482961,2.9082137176095,0.00363499825475685,0.00835164975124998,"mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]"
"K05367",97.155548595506,-2.21607576226656,0.521901610111579,-4.24615620900802,2.17469043264261e-05,6.57471911004179e-05,"pbpC; penicillin-binding protein 1C [EC:2.4.1.129]"
"K05499",83.7004549508377,-3.16156292046313,0.593284255256142,-5.3289176182472,9.87997956274562e-08,3.9923575003546e-07,"cytR; LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG"
"K05515",245.315043542614,-3.02783212080766,0.395489838700637,-7.65590370350717,1.91957527290891e-14,1.24592432557244e-13,"mrdA; penicillin-binding protein 2 [EC:3.4.16.4]"
"K05516",92.7401084801378,-2.48195912311418,0.468847115992404,-5.29374936616735,1.1983364425932e-07,4.809555152205e-07,"cbpA; curved DNA-binding protein"
"K05540",264.199375604385,5.97575268654723,0.25161809252295,23.7492965097579,1.11728289069883e-124,3.86766093996912e-122,"dusB; tRNA-dihydrouridine synthase B [EC:1.-.-.-]"
"K05566",34.0353116249077,-4.25972146804447,1.10882701689102,-3.84164653562291,0.000122211741234967,0.000340945314365381,"mnhB, mrpB; multicomponent Na+:H+ antiporter subunit B"
"K05567",35.120174147932,-3.63706755362594,1.20556319233892,-3.01690328365918,0.00255371275993227,0.00605141061309678,"mnhC, mrpC; multicomponent Na+:H+ antiporter subunit C"
"K05568",103.895613490129,-3.89072132368918,0.915384639015279,-4.25036772287834,2.13419844908275e-05,6.46170579991964e-05,"mnhD, mrpD; multicomponent Na+:H+ antiporter subunit D"
"K05569",35.120174147932,-3.63706755362594,1.20556319233892,-3.01690328365918,0.00255371275993227,0.00605141061309678,"mnhE, mrpE; multicomponent Na+:H+ antiporter subunit E"
"K05592",437.21461264315,0.589120763327167,0.193433754554455,3.0455944190512,0.00232220852641629,0.00555671325963898,"deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]"
"K05595",194.007910098652,-2.52328737900695,0.423408929353759,-5.95945716793974,2.53077182390262e-09,1.15902257300113e-08,"marC; multiple antibiotic resistance protein"
"K05601",149.742348710306,-3.30598332728122,0.328075316729197,-10.0769035605628,6.98940656224873e-24,6.94593178458881e-23,"hcp; hydroxylamine reductase [EC:1.7.99.1]"
"K05606",110.108100365978,-2.60535818999579,0.427203515351507,-6.09863471711388,1.06978218147442e-09,5.09034957828722e-09,"MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]"
"K05776",95.7414300764751,-2.79641102685732,0.42320002574174,-6.60777612656348,3.90136055315523e-11,2.12123713845639e-10,"modF; molybdate transport system ATP-binding protein"
"K05807",106.816275718931,-2.33391692397602,0.48796693072889,-4.78294076299347,1.72749046774211e-06,6.0353199352403e-06,"bamD; outer membrane protein assembly factor BamD"
"K05808",480.139238848178,0.257424747113203,0.0795532339643722,3.23588035690026,0.00121268201501529,0.00302733238604177,"yhbH; putative sigma-54 modulation protein"
"K05810",220.502091079752,-3.0028495165548,0.367701662193633,-8.16653778131002,3.17366037932081e-16,2.2231678272679e-15,"yfiH; polyphenol oxidase [EC:1.10.3.-]"
"K05814",26.0787852226656,-2.13461399271342,0.576544557224522,-3.70242675256432,0.000213547023968364,0.00058552761555418,"ugpA; sn-glycerol 3-phosphate transport system permease protein"
"K05815",20.8321961744297,-2.06680947404976,0.617216405595621,-3.3485977613561,0.000812216203538706,0.0020865467591217,"ugpE; sn-glycerol 3-phosphate transport system permease protein"
"K05822",11.6126442088717,-4.11309811757511,1.09220101243847,-3.76588015459911,0.00016596339117337,0.000458995956680545,"dapH, dapD; tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]"
"K05823",260.454449149043,5.62915525504397,0.388504257514925,14.4893013298,1.41575524516677e-47,3.01592168637066e-46,"dapL; N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]"
"K05825",13.0981415182725,-4.74208724010492,1.0405199467829,-4.55742079214014,5.1785609710416e-06,1.67667515773241e-05,"LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]"
"K05832",123.512245567641,-4.34955750624221,0.319843936585293,-13.598999414148,4.0594912323262e-42,7.14539261825552e-41,"ABC.X4.P; putative ABC transport system permease protein"
"K05833",123.703958185737,-4.31068755338184,0.312219619683641,-13.8065876761674,2.32590978146443e-43,4.23764440008914e-42,"ABC.X4.A; putative ABC transport system ATP-binding protein"
"K05837",476.93505776892,0.2606985564169,0.0888717904198559,2.93342302642138,0.00335246770757657,0.00774535642784932,"rodA, mrdB; rod shape determining protein RodA"
"K05846",346.302849013875,1.58448861058796,0.222493954770038,7.12149061409614,1.06766006683173e-12,6.4651019207274e-12,"opuBD; osmoprotectant transport system permease protein"
"K05847",304.694076712186,2.44886908059416,0.194609153378649,12.5835246599599,2.60157903947193e-36,3.72653769998842e-35,"opuA; osmoprotectant transport system ATP-binding protein"
"K05878",296.459504809715,2.64783187002882,0.253785837008719,10.4333319039307,1.74654300942859e-25,1.82749109853057e-24,"dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]"
"K05879",293.991690574449,2.75378275101157,0.242077784806093,11.3756111624096,5.53140182095522e-30,6.98402527788693e-29,"dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]"
"K05895",53.0042844111354,-3.02144268128538,0.699229088925414,-4.32110552770164,1.5524939888437e-05,4.78062270545346e-05,"cobK-cbiJ; precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]"
"K05896",385.493079233656,0.920852958508769,0.191988152042934,4.79640513599422,1.61538404616774e-06,5.74072124389685e-06,"scpA; segregation and condensation protein A"
"K05910",4.12730604019969,-4.59038160149644,1.42709565450872,-3.21658999310505,0.0012972384162997,0.00321715127242327,"npr; NADH peroxidase [EC:1.11.1.1]"
"K05919",74.6585929456611,-4.25181431664851,0.400248635851124,-10.6229326868462,2.33120002189487e-26,2.55509363877343e-25,"dfx; superoxide reductase [EC:1.15.1.2]"
"K05934",83.9579425624366,-4.28036184590051,0.5007483134263,-8.54793062928707,1.25314995638465e-17,9.11661106623786e-17,"E2.1.1.131, cobJ, cbiH; precorrin-3B C17-methyltransferase [EC:2.1.1.131]"
"K05936",87.4952200633054,-3.6183427887829,0.625018968264269,-5.78917276515839,7.07339152486895e-09,3.13250196101339e-08,"cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]"
"K05937",4.20865563329232,-4.61848537194547,1.41013991040718,-3.2751965516754,0.00105588482116189,0.00266472998001609,"K05937; uncharacterized protein"
"K05946",158.239481860762,-3.27508799349241,0.255661782900989,-12.8102368540579,1.43695278328858e-37,2.12423553800026e-36,"tagA, tarA; N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]"
"K05985",276.027308510107,3.4670849772978,0.281803047080487,12.3032203278751,8.70336724763234e-35,1.22555212022592e-33,"rnmV; ribonuclease M5 [EC:3.1.26.8]"
"K05989",522.657908144347,-2.93719133367821,0.308326013895079,-9.52625208808271,1.63064185066848e-21,1.45046814725415e-20,"ramA; alpha-L-rhamnosidase [EC:3.2.1.40]"
"K05992",8.17159797137631,-5.57571795100344,1.28143391866272,-4.35115527207376,1.35422105900731e-05,4.19495471969899e-05,"amyM; maltogenic alpha-amylase [EC:3.2.1.133]"
"K06001",180.279315570106,-3.22844093231451,0.257036710584872,-12.5602328358793,3.49303340579044e-36,4.9862751778878e-35,"trpB; tryptophan synthase beta chain [EC:4.2.1.20]"
"K06012",115.708343789725,-4.35985059704566,0.411686719302245,-10.5902143368507,3.30833461673326e-26,3.56956415530129e-25,"gpr; spore protease [EC:3.4.24.78]"
"K06019",15.2847212287258,-4.19150517639373,1.03972862838538,-4.03134535489593,5.545848197322e-05,0.000160427948549273,"ppaX; pyrophosphatase PpaX [EC:3.6.1.1]"
"K06023",379.413142939112,0.91483893015957,0.19842701308131,4.61045558239942,4.01787483530687e-06,1.31522868919344e-05,"hprK, ptsK; HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]"
"K06024",385.493079233656,0.920852958508769,0.191988152042934,4.79640513599422,1.61538404616774e-06,5.74072124389685e-06,"scpB; segregation and condensation protein B"
"K06041",106.816275718931,-2.33391692397602,0.48796693072889,-4.78294076299347,1.72749046774211e-06,6.0353199352403e-06,"kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]"
"K06042",86.938219796478,-3.60829080972995,0.625592403109092,-5.76779831691902,8.03138370792961e-09,3.54165264572607e-08,"cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]"
"K06075",7.99183218644936,5.14641967177946,1.66505316963957,3.09084404367309,0.0019958843410584,0.00483716660020805,"slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin"
"K06076",103.853911569139,-2.00454774696808,0.568462272341578,-3.52626347340706,0.000421467447818996,0.00111514380779625,"fadL; long-chain fatty acid transport protein"
"K06113",176.205153470553,-2.76275374576227,0.422698906144375,-6.53598508442469,6.31922134669939e-11,3.34822008599353e-10,"abnA; arabinan endo-1,5-alpha-L-arabinosidase [EC:3.2.1.99]"
"K06131",668.880388600322,-0.532682575139039,0.0723832596673627,-7.35919572546169,1.85021579632915e-13,1.1557588598423e-12,"clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]"
"K06133",79.5096330601902,-4.0686671032662,0.453440044867004,-8.97288880707385,2.88837624889901e-19,2.2853933215098e-18,"LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]"
"K06142",301.127849760722,-2.6699138425201,0.394158785230706,-6.77370121525356,1.25528782737245e-11,7.1333319218949e-11,"hlpA, ompH; outer membrane protein"
"K06143",100.089907133429,-2.398363327115,0.468619456578907,-5.11793373801405,3.0890108058489e-07,1.20147480220003e-06,"creD; inner membrane protein"
"K06148",579.987667368944,2.89346589110373,0.222798949637891,12.9868919750583,1.45205001906135e-38,2.36541795261994e-37,"ABCC-BAC; ATP-binding cassette, subfamily C, bacterial"
"K06156",25.3936703428042,-4.16114880139313,0.891238809355246,-4.66894928465184,3.02744095492616e-06,1.01995050500919e-05,"gntU; Gnt-I system low-affinity gluconate transporter"
"K06167",103.663347777354,-2.32480713887177,0.485610354656908,-4.78739202444373,1.68962588800013e-06,5.95815444715836e-06,"phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]"
"K06168",224.921165258683,-3.0997048121558,0.338224133117329,-9.16464707466784,4.97093639868559e-20,4.08088335971145e-19,"miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]"
"K06173",650.328108603881,-0.557557257329722,0.142019809464237,-3.92591188111773,8.64017844436401e-05,0.00024583083053348,"truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]"
"K06177",101.676661892758,-1.97801132838467,0.576422887308366,-3.43152808803461,0.000600190973282713,0.00156804610252603,"rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]"
"K06178",385.695328674671,1.11664147424592,0.275429357704219,4.05418465029814,5.03094666678931e-05,0.000146245993378886,"rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]"
"K06179",121.631283745392,-3.53256336331192,0.542822767130707,-6.50776565983886,7.62767821720592e-11,4.00319383958559e-10,"rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]"
"K06180",1419.46003200728,0.259105009357495,0.0773747254463935,3.34870344111278,0.000811906490290278,0.0020865467591217,"rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]"
"K06181",259.431621151239,10.904046007387,0.845060542243557,12.9032719696482,4.31384196993457e-38,6.56399250663305e-37,"rluE; 23S rRNA pseudouridine2457 synthase [EC:5.4.99.20]"
"K06182",110.715020417336,-3.34828667115265,0.589980695341828,-5.67524784724132,1.38487997859655e-08,5.96762596586106e-08,"rluF; 23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]"
"K06188",99.3421055467856,-2.26273736172109,0.487759372012552,-4.6390443557953,3.50023931495123e-06,1.17069195767371e-05,"aqpZ; aquaporin Z"
"K06191",261.461262484707,5.56980594604043,0.369216854001214,15.0854596307841,2.01863984307065e-51,5.2083415578357e-50,"nrdH; glutaredoxin-like protein NrdH"
"K06193",263.1537753433,9.50605905121613,0.525721077398091,18.0819439430956,4.42213547683445e-73,2.82608473396466e-71,"phnA; protein PhnA"
"K06196",45.9480003937197,-3.0394897442683,0.685677142442728,-4.43282932465869,9.3004488215935e-06,2.92682306097723e-05,"ccdA; cytochrome c-type biogenesis protein"
"K06198",260.577305796647,5.58912080593791,0.37380107219916,14.9521262019282,1.50854680281081e-50,3.52050753869443e-49,"coiA; competence protein CoiA"
"K06199",165.06351956706,-2.74046701646684,0.430661466448938,-6.36339034245071,1.97348302914311e-10,1.00340862950557e-09,"crcB, FEX; fluoride exporter"
"K06200",295.777360601244,2.67313891155861,0.187654868420266,14.2449750121693,4.81720258877218e-46,9.71391240473768e-45,"cstA; carbon starvation protein"
"K06206",30.6035290717659,-2.67730514294385,0.693712597596384,-3.85938665698206,0.000113671963236158,0.000318189579031672,"sfsA; sugar fermentation stimulation protein A"
"K06209",61.5456951576666,-4.3224751044214,0.455921708606322,-9.48073983499162,2.52486505851519e-21,2.21271929389706e-20,"pheB; chorismate mutase [EC:5.4.99.5]"
"K06213",300.731575053458,-3.38342172006419,0.333257720893403,-10.1525681415388,3.22756282532439e-24,3.23847728898491e-23,"mgtE; magnesium transporter"
"K06216",4.12730604019969,-4.59038160149644,1.42709565450872,-3.21658999310505,0.0012972384162997,0.00321715127242327,"rbsU; putative ribose uptake protein"
"K06218",83.9689381554076,-3.90557995091751,0.707729387743842,-5.51846513448882,3.41973300040804e-08,1.42913187964738e-07,"relE, stbE; mRNA interferase RelE/StbE"
"K06223",74.8874377595847,-3.19765126027678,0.794430248930568,-4.02508749456776,5.69541355929521e-05,0.000164639860301408,"dam; DNA adenine methylase [EC:2.1.1.72]"
"K06283",108.720628337684,-4.40915260823894,0.457375155306087,-9.64012268066511,5.41232540165237e-22,4.95215852829603e-21,"spoIIID; putative DeoR family transcriptional regulator, stage III sporulation protein D"
"K06284",10.2086064441903,-4.87889348590939,1.05708413317525,-4.61542589921792,3.92289994686443e-06,1.28718217845773e-05,"abrB; transcriptional pleiotropic regulator of transition state genes"
"K06286",260.577305796647,5.58912080593791,0.37380107219916,14.9521262019282,1.50854680281081e-50,3.52050753869443e-49,"ezrA; septation ring formation regulator"
"K06287",227.065003550612,-3.00639551195782,0.374610182831464,-8.02539719885402,1.01197970540974e-15,6.90273184937941e-15,"maf; septum formation protein"
"K06295",7.73518352493046,-5.49526862657003,1.08465769556997,-5.06636208733332,4.05490280500809e-07,1.56252933692056e-06,"gerKA; spore germination protein KA"
"K06298",100.756803662621,-4.29473082620827,0.476020991792384,-9.02214587225894,1.84440410032483e-19,1.48481678929251e-18,"gerM; germination protein M"
"K06306",33.3042608301914,-3.75668123547509,0.567864239228882,-6.61545661085542,3.7040662074684e-11,2.02190420838682e-10,"yaaH; spore germination protein"
"K06317",77.5429736708652,-4.23150331398354,0.554421666484375,-7.63228345821293,2.30631638629394e-14,1.49228010415343e-13,"bofA; inhibitor of the pro-sigma K processing machinery"
"K06320",11.1652545120203,-3.11493883226357,0.975281512947983,-3.19388688384757,0.00140371107620203,0.00347084274437098,"cgeB; spore maturation protein CgeB"
"K06331",19.916970524079,-4.21727621668818,1.17823773607081,-3.57930839216877,0.000344504732310559,0.000923868726932253,"cotI; spore coat protein I"
"K06333",119.19548545777,-4.23287163899144,0.395041756002987,-10.7149980341811,8.65590981175024e-27,9.69181923396509e-26,"cotJB; spore coat protein JB"
"K06334",185.800553744578,-4.25805029711914,0.402394422550259,-10.5817825956256,3.62004409017847e-26,3.89576765559621e-25,"cotJC; spore coat protein JC"
"K06346",380.413181739748,0.893565628639781,0.198251320494154,4.50723670547319,6.56773520994198e-06,2.10187766271949e-05,"jag; spoIIIJ-associated protein"
"K06373",126.094208988804,-4.4939215504686,0.451711117368493,-9.94866271312644,2.55594650416077e-23,2.4865109551016e-22,"spmA; spore maturation protein A"
"K06374",113.781807150161,-4.33493803155924,0.419735984963385,-10.3277731403882,5.27714451782148e-25,5.42605404134416e-24,"spmB; spore maturation protein B"
"K06378",117.356788445567,-4.38100259457466,0.407155685138293,-10.7600182300945,5.31596493890066e-27,6.0170349744396e-26,"spoIIAA; stage II sporulation protein AA (anti-sigma F factor antagonist)"
"K06379",115.708343789725,-4.35985059704566,0.411686719302245,-10.5902143368507,3.30833461673326e-26,3.56956415530129e-25,"spoIIAB; stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]"
"K06381",183.978847947157,-4.29654421123688,0.401158167860973,-10.7103495714586,9.10174758330241e-27,1.01363698286966e-25,"spoIID; stage II sporulation protein D"
"K06382",108.839539425212,-4.41083921556257,0.4576161560267,-9.63873140725654,5.48617500867802e-22,4.95425456218445e-21,"spoIIE; stage II sporulation protein E [EC:3.1.3.16]"
"K06383",58.6534417340384,-4.41798892029979,0.620181845476848,-7.12369920616247,1.05068210767827e-12,6.37158171575992e-12,"spoIIGA; stage II sporulation protein GA (sporulation sigma-E factor processing peptidase) [EC:3.4.23.-]"
"K06385",109.029927538759,-4.3647930906141,0.449534787683359,-9.70957801310041,2.74471073459071e-22,2.55067749250332e-21,"spoIIP; stage II sporulation protein P"
"K06387",93.0796299883439,-4.46771290724841,0.451843103222269,-9.88775279602014,4.70470047565544e-23,4.5134701560907e-22,"spoIIR; stage II sporulation protein R"
"K06390",108.839539425212,-4.41083921556257,0.4576161560267,-9.63873140725654,5.48617500867802e-22,4.95425456218445e-21,"spoIIIAA; stage III sporulation protein AA"
"K06391",16.8985126926011,-3.45360562156309,0.611878888560431,-5.64426340919915,1.65889928797744e-08,7.09687707750598e-08,"spoIIIAB; stage III sporulation protein AB"
"K06392",108.839539425212,-4.41083921556257,0.4576161560267,-9.63873140725654,5.48617500867802e-22,4.95425456218445e-21,"spoIIIAC; stage III sporulation protein AC"
"K06393",108.839539425212,-4.41083921556257,0.4576161560267,-9.63873140725654,5.48617500867802e-22,4.95425456218445e-21,"spoIIIAD; stage III sporulation protein AD"
"K06394",102.184128158456,-4.36311219549031,0.450064491013962,-9.69441553956088,3.18455706949605e-22,2.9331818329682e-21,"spoIIIAE; stage III sporulation protein AE"
"K06395",15.6379337299604,-3.95096762568548,0.711849109767333,-5.55028807576489,2.85199247219772e-08,1.19789451258942e-07,"spoIIIAF; stage III sporulation protein AF"
"K06396",108.839539425212,-4.41083921556257,0.4576161560267,-9.63873140725654,5.48617500867802e-22,4.95425456218445e-21,"spoIIIAG; stage III sporulation protein AG"
"K06397",108.839539425212,-4.41083921556257,0.4576161560267,-9.63873140725654,5.48617500867802e-22,4.95425456218445e-21,"spoIIIAH; stage III sporulation protein AH"
"K06398",115.708343789725,-4.35985059704566,0.411686719302245,-10.5902143368507,3.30833461673326e-26,3.56956415530129e-25,"spoIVA; stage IV sporulation protein A"
"K06399",115.708343789725,-4.35985059704566,0.411686719302245,-10.5902143368507,3.30833461673326e-26,3.56956415530129e-25,"spoIVB; stage IV sporulation protein B [EC:3.4.21.116]"
"K06400",87.3050522251074,-4.19052735801776,0.5488799763694,-7.63468797994101,2.26367980279445e-14,1.46697751962686e-13,"spoIVCA; site-specific DNA recombinase"
